
CREATE TABLE page_views
(
    id serial PRIMARY KEY NOT NULL,
    vid bigint NOT NULL,
    url text COLLATE pg_catalog."default",
    "time" time without time zone,
    date date,
    revenue bigint
);


CREATE TABLE visitors
(
vid serial primary key NOT NULL,
name text NOT NULL,
lastname text NOT NULL,
username text NOT NULL,
age bigint not null, 
gender text not null
);


insert into visitors (name, lastname, username, age, gender) values ('Samuel', 'Warner', 'swarner', 10, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Bessie', 'Shaw', 'bshaw', 42, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Bess', 'Simpson', 'bsimpson', 43, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Belle', 'Fernandez', 'bfernandez', 44, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Marion', 'Larson', 'mlarson', 45, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Jay', 'Sherman', 'jsherman', 46, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Lillian', 'Greer', 'lgreer', 47, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Edgar', 'Schultz', 'eschultz', 48, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Louisa', 'Welch', 'lwelch', 49, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Steven', 'Chavez', 'schavez', 50, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Martha', 'Benson', 'mbenson', 51, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Jonathan', 'Hernandez', 'jhernandez', 52, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Belle', 'Copeland', 'bcopeland', 53, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Leona', 'Frank', 'lfrank', 54, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Wayne', 'Hamilton', 'whamilton', 55, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Violet', 'Lewis', 'vlewis', 56, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Harriet', 'Hall', 'hhall', 57, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Derrick', 'Horton', 'dhorton', 58, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Richard', 'Barnes', 'rbarnes', 59, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Theodore', 'James', 'tjames', 60, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Lee', 'Floyd', 'lfloyd', 61, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Rose', 'Silva', 'rsilva', 62, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Willie', 'Arnold', 'warnold', 63, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Cameron', 'Barnes', 'cbarnes', 64, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Victor', 'Guerrero', 'vguerrero', 65, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Jeffery', 'Vargas', 'jvargas', 66, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Annie', 'Warren', 'awarren', 67, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Ray', 'Valdez', 'rvaldez', 68, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Clayton', 'Murphy', 'cmurphy', 69, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Harriet', 'Ingram', 'hingram', 70, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Isaiah', 'Castillo', 'icastillo', 71, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Antonio', 'Wallace', 'awallace', 72, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Katharine', 'Schmidt', 'kschmidt', 73, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Lilly', 'Bryant', 'lbryant', 74, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Keith', 'Ramsey', 'kramsey', 75, 'Male');
insert into visitors (name, lastname, username, age, gender) values ('Evelyn', 'Baker', 'ebaker', 76, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Josie', 'Ortiz', 'jortiz', 77, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Leila', 'Simon', 'lsimon', 78, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Dorothy', 'Banks', 'dbanks', 79, 'Female');
insert into visitors (name, lastname, username, age, gender) values ('Keith', 'Park', 'kpark', 80, 'Male');


insert into page_views (vid, url, time, date, revenue) values (14, 'http://captoh.cl/pat', '12:00', '1/8/2056', 37);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://kok.lc/veir', '9:00', '5/27/2116', 22);
insert into page_views (vid, url, time, date, revenue) values (9, 'http://atu.fm/ivi', '8:00', '1/29/2070', 49);
insert into page_views (vid, url, time, date, revenue) values (9, 'http://mivkud.nc/fe', '9:00', '3/2/2024', 28);
insert into page_views (vid, url, time, date, revenue) values (1, 'http://piwvupdan.cv/bovovofi', '10:00', '6/17/2101', 71);
insert into page_views (vid, url, time, date, revenue) values (10, 'http://fomewuon.fo/faj', '1:00', '3/8/2063', 92);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://dakisi.je/killemec', '1:00', '5/7/2104', 76);
insert into page_views (vid, url, time, date, revenue) values (49, 'http://hoagsor.jp/poppe', '1:00', '3/16/2060', 86);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://webil.bh/ro', '1:00', '2/19/2092', 67);
insert into page_views (vid, url, time, date, revenue) values (22, 'http://napih.ro/kenno', '1:00', '2/14/2083', 73);
insert into page_views (vid, url, time, date, revenue) values (45, 'http://zet.kh/laaj', '1:00', '2/20/2073', 22);
insert into page_views (vid, url, time, date, revenue) values (2, 'http://tagov.km/zibuh', '1:00', '5/19/2106', 36);
insert into page_views (vid, url, time, date, revenue) values (60, 'http://jeah.dz/faud', '1:00', '9/20/2112', 13);
insert into page_views (vid, url, time, date, revenue) values (18, 'http://go.ly/de', '1:00', '12/6/2072', 6);
insert into page_views (vid, url, time, date, revenue) values (44, 'http://le.ml/nid', '1:00', '11/21/2038', 51);
insert into page_views (vid, url, time, date, revenue) values (24, 'http://esuchi.sn/bo', '1:00', '1/27/2056', 11);
insert into page_views (vid, url, time, date, revenue) values (61, 'http://alta.ai/fusucif', '1:00', '6/3/2095', 67);
insert into page_views (vid, url, time, date, revenue) values (20, 'http://kil.bj/zi', '1:00', '1/7/2109', 84);
insert into page_views (vid, url, time, date, revenue) values (45, 'http://ilaokuko.jp/ruhepu', '1:00', '12/12/2029', 14);
insert into page_views (vid, url, time, date, revenue) values (6, 'http://ti.cc/le', '1:00', '6/22/2054', 48);
insert into page_views (vid, url, time, date, revenue) values (16, 'http://rius.bf/edi', '1:00', '6/6/2097', 66);
insert into page_views (vid, url, time, date, revenue) values (64, 'http://ocuej.tj/buj', '1:00', '2/27/2096', 10);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://wiazavo.gw/egda', '1:00', '5/25/2072', 69);
insert into page_views (vid, url, time, date, revenue) values (16, 'http://ja.tt/lo', '1:00', '8/5/2032', 15);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://av.pk/fo', '1:00', '1/18/2075', 19);
insert into page_views (vid, url, time, date, revenue) values (18, 'http://akge.gp/havepi', '1:00', '9/24/2057', 78);
insert into page_views (vid, url, time, date, revenue) values (24, 'http://zenomuz.to/wufdu', '1:00', '5/16/2071', 88);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://ditol.kg/nupupe', '1:00', '2/25/2088', 64);
insert into page_views (vid, url, time, date, revenue) values (26, 'http://jakokmoh.ms/he', '1:00', '3/5/2093', 85);
insert into page_views (vid, url, time, date, revenue) values (64, 'http://miraki.kz/tera', '1:00', '9/26/2063', 90);
insert into page_views (vid, url, time, date, revenue) values (57, 'http://jij.zw/perzi', '1:00', '11/2/2024', 95);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://sagawupaz.iq/no', '1:00', '11/4/2048', 66);
insert into page_views (vid, url, time, date, revenue) values (23, 'http://jicojen.gl/biog', '1:00', '8/7/2084', 99);
insert into page_views (vid, url, time, date, revenue) values (53, 'http://metbuwiz.sr/duble', '1:00', '7/22/2064', 1);
insert into page_views (vid, url, time, date, revenue) values (36, 'http://orjoz.mw/ima', '1:00', '2/16/2037', 91);
insert into page_views (vid, url, time, date, revenue) values (55, 'http://wisvekub.ro/usume', '1:00', '7/17/2101', 34);
insert into page_views (vid, url, time, date, revenue) values (44, 'http://bigos.me/mid', '1:00', '4/10/2085', 57);
insert into page_views (vid, url, time, date, revenue) values (2, 'http://no.ph/bopog', '1:00', '9/23/2045', 98);
insert into page_views (vid, url, time, date, revenue) values (8, 'http://unki.aq/towauva', '1:00', '8/15/2093', 33);
insert into page_views (vid, url, time, date, revenue) values (32, 'http://sul.ss/tugwa', '1:00', '11/20/2111', 66);
insert into page_views (vid, url, time, date, revenue) values (16, 'http://zozi.tv/ki', '1:00', '2/22/2057', 31);
insert into page_views (vid, url, time, date, revenue) values (56, 'http://haw.re/bibuwrew', '1:00', '11/28/2052', 94);
insert into page_views (vid, url, time, date, revenue) values (8, 'http://co.nf/geha', '1:00', '6/16/2073', 38);
insert into page_views (vid, url, time, date, revenue) values (48, 'http://fobbojlud.gw/fa', '1:00', '10/5/2090', 71);
insert into page_views (vid, url, time, date, revenue) values (4, 'http://bivdaler.tz/upu', '1:00', '7/5/2089', 55);
insert into page_views (vid, url, time, date, revenue) values (2, 'http://cuhakjo.lc/luareero', '1:00', '3/9/2091', 20);
insert into page_views (vid, url, time, date, revenue) values (55, 'http://ri.tt/citwuz', '1:00', '6/15/2040', 87);
insert into page_views (vid, url, time, date, revenue) values (33, 'http://go.gp/zuw', '1:00', '5/14/2069', 90);
insert into page_views (vid, url, time, date, revenue) values (34, 'http://mone.gh/diapfe', '1:00', '8/29/2076', 89);
insert into page_views (vid, url, time, date, revenue) values (20, 'http://woabji.su/raduwal', '1:00', '11/22/2088', 39);
insert into page_views (vid, url, time, date, revenue) values (2, 'http://riv.md/ehvuf', '1:00', '11/27/2063', 80);
insert into page_views (vid, url, time, date, revenue) values (13, 'http://jojigmu.th/navu', '2:00', '2/19/2083', 8);
insert into page_views (vid, url, time, date, revenue) values (51, 'http://zofi.ci/bovufreh', '2:00', '1/8/2095', 72);
insert into page_views (vid, url, time, date, revenue) values (7, 'http://vuzipu.my/nunko', '2:00', '11/13/2032', 33);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://suinoug.cr/we', '2:00', '11/22/2047', 14);
insert into page_views (vid, url, time, date, revenue) values (46, 'http://ki.lr/opzimo', '2:00', '2/28/2043', 87);
insert into page_views (vid, url, time, date, revenue) values (65, 'http://nek.ai/wabo', '2:00', '2/14/2114', 42);
insert into page_views (vid, url, time, date, revenue) values (13, 'http://wuz.io/geideowu', '2:00', '11/19/2031', 57);
insert into page_views (vid, url, time, date, revenue) values (25, 'http://gu.nf/le', '2:00', '10/18/2071', 37);
insert into page_views (vid, url, time, date, revenue) values (4, 'http://gi.lt/ce', '2:00', '12/11/2075', 99);
insert into page_views (vid, url, time, date, revenue) values (23, 'http://murmopbo.cz/cuh', '2:00', '6/22/2035', 56);
insert into page_views (vid, url, time, date, revenue) values (37, 'http://jumecme.gs/wudicse', '2:00', '6/5/2054', 59);
insert into page_views (vid, url, time, date, revenue) values (52, 'http://awerob.eh/pem', '2:00', '7/11/2052', 48);
insert into page_views (vid, url, time, date, revenue) values (17, 'http://sarew.ax/koumpup', '2:00', '11/16/2047', 1);
insert into page_views (vid, url, time, date, revenue) values (64, 'http://tivhol.kr/oz', '2:00', '8/22/2115', 83);
insert into page_views (vid, url, time, date, revenue) values (21, 'http://ciwna.pt/av', '2:00', '2/1/2062', 26);
insert into page_views (vid, url, time, date, revenue) values (40, 'http://hiusosi.mk/vewfo', '2:00', '7/31/2102', 48);
insert into page_views (vid, url, time, date, revenue) values (16, 'http://isasek.cv/halikda', '2:00', '1/9/2039', 66);
insert into page_views (vid, url, time, date, revenue) values (23, 'http://dahrutezu.bq/tode', '2:00', '2/9/2038', 45);
insert into page_views (vid, url, time, date, revenue) values (38, 'http://uho.cy/buv', '2:00', '8/12/2104', 12);
insert into page_views (vid, url, time, date, revenue) values (26, 'http://kiwovara.ml/ekeutu', '2:00', '1/13/2096', 11);
insert into page_views (vid, url, time, date, revenue) values (17, 'http://fagohsev.st/wajo', '2:00', '9/11/2082', 99);
insert into page_views (vid, url, time, date, revenue) values (63, 'http://muj.ht/pawufage', '2:00', '10/11/2079', 72);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://aro.gm/muswuje', '2:00', '5/30/2096', 64);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://fejsozce.kg/lam', '2:00', '9/20/2022', 14);
insert into page_views (vid, url, time, date, revenue) values (10, 'http://ha.ug/dazakfol', '2:00', '1/6/2087', 49);
insert into page_views (vid, url, time, date, revenue) values (46, 'http://fusah.ml/iso', '2:00', '6/2/2053', 23);
insert into page_views (vid, url, time, date, revenue) values (24, 'http://hig.me/ma', '2:00', '1/15/2058', 52);
insert into page_views (vid, url, time, date, revenue) values (24, 'http://vegawe.ml/rocitwu', '2:00', '11/20/2028', 61);
insert into page_views (vid, url, time, date, revenue) values (60, 'http://ob.bh/wagoaje', '2:00', '12/4/2079', 30);
insert into page_views (vid, url, time, date, revenue) values (17, 'http://jiseh.er/roro', '2:00', '6/30/2087', 26);
insert into page_views (vid, url, time, date, revenue) values (15, 'http://vod.tj/one', '2:00', '5/9/2083', 28);
insert into page_views (vid, url, time, date, revenue) values (37, 'http://wu.kw/mezumje', '2:00', '1/3/2103', 44);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://ci.bf/za', '2:00', '10/18/2038', 41);
insert into page_views (vid, url, time, date, revenue) values (23, 'http://ija.mg/nuturtej', '2:00', '6/27/2106', 19);
insert into page_views (vid, url, time, date, revenue) values (30, 'http://peem.bw/nac', '2:00', '10/4/2071', 91);
insert into page_views (vid, url, time, date, revenue) values (45, 'http://il.sl/elruv', '2:00', '10/5/2024', 19);
insert into page_views (vid, url, time, date, revenue) values (53, 'http://vaupe.ke/fesofusi', '2:00', '11/27/2055', 88);
insert into page_views (vid, url, time, date, revenue) values (57, 'http://nefa.yt/ipu', '2:00', '8/26/2091', 6);
insert into page_views (vid, url, time, date, revenue) values (8, 'http://vah.pg/ozviac', '2:00', '9/1/2035', 74);
insert into page_views (vid, url, time, date, revenue) values (38, 'http://gevduh.tt/zenocehi', '2:00', '11/29/2116', 32);
insert into page_views (vid, url, time, date, revenue) values (34, 'http://alo.ag/ateekka', '2:00', '4/10/2054', 66);
insert into page_views (vid, url, time, date, revenue) values (55, 'http://cusomke.bh/lemvaacu', '2:00', '9/26/2063', 8);
insert into page_views (vid, url, time, date, revenue) values (58, 'http://bejonba.ke/udmo', '2:00', '2/25/2051', 16);
insert into page_views (vid, url, time, date, revenue) values (55, 'http://ezawinafo.fr/pupusse', '2:00', '1/5/2109', 21);
insert into page_views (vid, url, time, date, revenue) values (60, 'http://dicgurpe.lc/tipzuwpor', '2:00', '7/8/2109', 81);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://gup.nl/ak', '2:00', '9/20/2039', 73);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://tadowzu.mk/vu', '2:00', '6/22/2060', 27);
insert into page_views (vid, url, time, date, revenue) values (60, 'http://num.sa/wu', '2:00', '1/6/2090', 50);
insert into page_views (vid, url, time, date, revenue) values (46, 'http://joslafda.st/fotetgej', '2:00', '2/27/2068', 60);
insert into page_views (vid, url, time, date, revenue) values (17, 'http://gikurkuz.td/zos', '2:00', '8/11/2018', 32);
insert into page_views (vid, url, time, date, revenue) values (57, 'http://ip.cl/badamga', '3:00', '6/2/2092', 20);
insert into page_views (vid, url, time, date, revenue) values (27, 'http://oswivda.so/bogud', '3:00', '12/18/2060', 29);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://acu.dz/bo', '3:00', '7/13/2108', 91);
insert into page_views (vid, url, time, date, revenue) values (20, 'http://bugomih.mr/ke', '3:00', '7/17/2102', 4);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://tezlazim.na/wo', '3:00', '12/26/2067', 8);
insert into page_views (vid, url, time, date, revenue) values (37, 'http://dolmi.tw/fapuho', '3:00', '9/17/2095', 75);
insert into page_views (vid, url, time, date, revenue) values (11, 'http://iswobdiz.zm/icihu', '3:00', '8/10/2106', 38);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://vaknaotu.rs/cusin', '3:00', '2/16/2090', 78);
insert into page_views (vid, url, time, date, revenue) values (19, 'http://oco.no/zicto', '3:00', '3/5/2085', 33);
insert into page_views (vid, url, time, date, revenue) values (67, 'http://gi.kh/nu', '3:00', '10/3/2018', 67);
insert into page_views (vid, url, time, date, revenue) values (29, 'http://ruorlo.sl/hebvuh', '3:00', '7/1/2100', 76);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://min.bt/lope', '3:00', '12/5/2061', 20);
insert into page_views (vid, url, time, date, revenue) values (10, 'http://zujocigu.cz/vo', '3:00', '11/9/2019', 35);
insert into page_views (vid, url, time, date, revenue) values (20, 'http://alrozuh.fj/ket', '3:00', '1/7/2059', 17);
insert into page_views (vid, url, time, date, revenue) values (9, 'http://radziv.edu/fekmun', '3:00', '9/29/2057', 21);
insert into page_views (vid, url, time, date, revenue) values (49, 'http://fowdet.cz/dabebe', '3:00', '11/5/2053', 72);
insert into page_views (vid, url, time, date, revenue) values (30, 'http://soohpif.tg/gukok', '3:00', '7/20/2027', 66);
insert into page_views (vid, url, time, date, revenue) values (16, 'http://man.mv/tibunezor', '3:00', '3/19/2110', 50);
insert into page_views (vid, url, time, date, revenue) values (49, 'http://ci.ge/cahazme', '3:00', '10/26/2116', 41);
insert into page_views (vid, url, time, date, revenue) values (26, 'http://or.nc/obpi', '3:00', '4/2/2108', 58);
insert into page_views (vid, url, time, date, revenue) values (25, 'http://liik.io/afa', '3:00', '4/27/2093', 12);
insert into page_views (vid, url, time, date, revenue) values (30, 'http://duma.er/ezecaho', '3:00', '4/6/2061', 35);
insert into page_views (vid, url, time, date, revenue) values (67, 'http://parhuluk.gb/bahede', '3:00', '10/9/2041', 42);
insert into page_views (vid, url, time, date, revenue) values (65, 'http://ho.hn/tidi', '3:00', '10/22/2103', 87);
insert into page_views (vid, url, time, date, revenue) values (26, 'http://meldi.ee/epivokcal', '3:00', '12/5/2042', 10);
insert into page_views (vid, url, time, date, revenue) values (55, 'http://dibguid.ss/ro', '3:00', '12/5/2053', 34);
insert into page_views (vid, url, time, date, revenue) values (47, 'http://zowapja.bg/rowi', '3:00', '8/9/2085', 48);
insert into page_views (vid, url, time, date, revenue) values (20, 'http://hec.mt/ce', '3:00', '12/7/2084', 79);
insert into page_views (vid, url, time, date, revenue) values (25, 'http://nu.tg/ivujuge', '3:00', '8/7/2047', 18);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://nowitu.pa/ilvef', '3:00', '8/3/2043', 63);
insert into page_views (vid, url, time, date, revenue) values (59, 'http://kazweh.mr/imalaros', '3:00', '9/20/2059', 3);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://fudapas.pk/jicnup', '3:00', '7/8/2061', 25);
insert into page_views (vid, url, time, date, revenue) values (54, 'http://moju.do/immam', '3:00', '12/1/2055', 7);
insert into page_views (vid, url, time, date, revenue) values (54, 'http://ac.cf/icwodhu', '3:00', '4/9/2020', 65);
insert into page_views (vid, url, time, date, revenue) values (38, 'http://vi.tl/nujihu', '3:00', '8/3/2058', 15);
insert into page_views (vid, url, time, date, revenue) values (13, 'http://paen.md/gajoja', '3:00', '10/18/2089', 32);
insert into page_views (vid, url, time, date, revenue) values (42, 'http://laparek.us/fozodjor', '3:00', '7/21/2107', 88);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://lezgo.gy/ruccofah', '3:00', '11/22/2043', 22);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://berweci.om/dado', '3:00', '3/20/2083', 53);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://nawsab.lc/ze', '3:00', '8/19/2023', 85);
insert into page_views (vid, url, time, date, revenue) values (48, 'http://ero.ca/ravabuwir', '3:00', '3/9/2090', 5);
insert into page_views (vid, url, time, date, revenue) values (2, 'http://lo.hm/jo', '3:00', '6/5/2090', 31);
insert into page_views (vid, url, time, date, revenue) values (12, 'http://rapijik.fm/wawekwo', '3:00', '4/20/2111', 26);
insert into page_views (vid, url, time, date, revenue) values (9, 'http://zadvoziv.at/pun', '3:00', '5/17/2091', 25);
insert into page_views (vid, url, time, date, revenue) values (27, 'http://buz.sn/tipa', '3:00', '6/29/2048', 8);
insert into page_views (vid, url, time, date, revenue) values (18, 'http://carwacu.bo/ewhope', '3:00', '12/10/2106', 42);
insert into page_views (vid, url, time, date, revenue) values (6, 'http://eri.gt/johkefla', '3:00', '11/20/2045', 19);
insert into page_views (vid, url, time, date, revenue) values (38, 'http://bimhed.dm/noja', '3:00', '4/30/2038', 81);
insert into page_views (vid, url, time, date, revenue) values (46, 'http://vule.nc/subelav', '3:00', '12/2/2033', 5);
insert into page_views (vid, url, time, date, revenue) values (45, 'http://vani.vn/onuzis', '3:00', '2/8/2090', 64);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://do.bh/zik', '4:00', '4/19/2032', 38);
insert into page_views (vid, url, time, date, revenue) values (57, 'http://raul.sy/omicij', '4:00', '12/31/2092', 32);
insert into page_views (vid, url, time, date, revenue) values (28, 'http://danivice.kw/tobo', '4:00', '12/8/2062', 96);
insert into page_views (vid, url, time, date, revenue) values (44, 'http://gu.gl/leeveuwa', '4:00', '3/11/2044', 38);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://faror.eh/guhbuku', '4:00', '9/16/2104', 53);
insert into page_views (vid, url, time, date, revenue) values (39, 'http://jihubip.nl/fowiw', '4:00', '4/7/2101', 2);
insert into page_views (vid, url, time, date, revenue) values (31, 'http://no.cu/saokfu', '4:00', '1/7/2028', 62);
insert into page_views (vid, url, time, date, revenue) values (35, 'http://sihwof.et/irawaris', '4:00', '12/2/2085', 75);
insert into page_views (vid, url, time, date, revenue) values (22, 'http://ja.nu/cuikibo', '4:00', '8/4/2048', 1);
insert into page_views (vid, url, time, date, revenue) values (45, 'http://rezvub.ca/cazawip', '4:00', '7/12/2051', 98);
insert into page_views (vid, url, time, date, revenue) values (66, 'http://cezmoj.ie/judob', '4:00', '1/5/2102', 15);
insert into page_views (vid, url, time, date, revenue) values (37, 'http://rawe.mq/cahkabme', '4:00', '6/23/2115', 39);
insert into page_views (vid, url, time, date, revenue) values (52, 'http://sahukvo.ao/doco', '4:00', '3/12/2020', 13);
insert into page_views (vid, url, time, date, revenue) values (29, 'http://sewodo.ma/mapeke', '4:00', '11/26/2107', 9);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://li.th/ruzdud', '4:00', '11/20/2051', 83);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://mi.bf/fotsewu', '4:00', '4/17/2107', 68);
insert into page_views (vid, url, time, date, revenue) values (57, 'http://veketjev.st/ja', '4:00', '6/10/2032', 95);
insert into page_views (vid, url, time, date, revenue) values (13, 'http://bi.eg/joperupi', '4:00', '12/17/2018', 33);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://debcotjil.ug/susig', '4:00', '8/6/2102', 53);
insert into page_views (vid, url, time, date, revenue) values (23, 'http://fi.io/fe', '4:00', '5/23/2036', 59);
insert into page_views (vid, url, time, date, revenue) values (18, 'http://gowu.co.uk/ligef', '4:00', '10/18/2076', 58);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://vupufu.nu/zo', '4:00', '7/7/2036', 53);
insert into page_views (vid, url, time, date, revenue) values (46, 'http://rup.ax/vuren', '4:00', '3/8/2067', 78);
insert into page_views (vid, url, time, date, revenue) values (47, 'http://ilibak.bj/bivnenwo', '4:00', '7/29/2084', 42);
insert into page_views (vid, url, time, date, revenue) values (24, 'http://huj.mm/tu', '4:00', '6/20/2113', 45);
insert into page_views (vid, url, time, date, revenue) values (11, 'http://wiclaepo.na/guhkaten', '4:00', '2/16/2072', 92);
insert into page_views (vid, url, time, date, revenue) values (32, 'http://cijico.gy/za', '4:00', '9/9/2087', 17);
insert into page_views (vid, url, time, date, revenue) values (29, 'http://onu.pr/wajiclew', '4:00', '2/23/2056', 6);
insert into page_views (vid, url, time, date, revenue) values (11, 'http://viah.ky/vudkaz', '4:00', '10/28/2073', 71);
insert into page_views (vid, url, time, date, revenue) values (14, 'http://ta.lv/lidzan', '4:00', '12/20/2021', 75);
insert into page_views (vid, url, time, date, revenue) values (41, 'http://wihuuto.mo/wedsu', '4:00', '11/10/2056', 35);
